"split","scene_name","sample_token","image_path","annotation_token","class_id","class_name","source_category","visibility_token","center_x_m","center_y_m","center_z_m","distance_m","within_10m","bbox_x1","bbox_y1","bbox_x2","bbox_y2","label_provenance"
"train","scene-1077","92594549844e4f7da7a0e73e92945b2b","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800383862460.jpg","402ccbf8dfa641568f35b845c3098d7c","3","truck","vehicle.construction","4","11.0365","0.1757","57.6447","58.6920","0","1019.61","461.21","1102.72","530.82","official_3d_box_projected_to_cam_front"
"train","scene-1077","1923316323b44b86b3389178fb026db6","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800384362460.jpg","0cf8c09f195a40cf8c184f36f9b6fd32","2","car","vehicle.car","4","13.8747","0.6956","32.5031","35.3475","0","1289.14","486.81","1435.57","555.02","official_3d_box_projected_to_cam_front"
"train","scene-1077","1923316323b44b86b3389178fb026db6","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800384362460.jpg","95529dd57df4460cb7c30b527c6fef66","2","car","vehicle.car","4","10.5774","1.5734","111.0280","111.5418","0","922.58","500.12","950.72","519.20","official_3d_box_projected_to_cam_front"
"train","scene-1077","1923316323b44b86b3389178fb026db6","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800384362460.jpg","7d881ae64f24416c8fce8db89ddb436c","2","car","vehicle.car","4","0.2326","0.6864","22.2980","22.3098","0","749.82","481.93","894.92","588.81","official_3d_box_projected_to_cam_front"
"train","scene-1077","1923316323b44b86b3389178fb026db6","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800384362460.jpg","f46f8b7456f345fdbcd5564118d42a41","2","car","vehicle.car","4","16.5491","0.9615","23.9244","29.1063","0","1571.04","498.45","1600.00","595.72","official_3d_box_projected_to_cam_front"
"train","scene-1077","1923316323b44b86b3389178fb026db6","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800384362460.jpg","a0378e1a41ad419b97e084fd70e07962","8","obstacle","movable_object.barrier","4","-8.9823","0.6138","26.9122","28.3782","0","337.73","497.14","448.29","543.43","official_3d_box_projected_to_cam_front"
"train","scene-1077","1923316323b44b86b3389178fb026db6","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800384362460.jpg","09277ff6f5b944748c055da22f5e79a5","3","truck","vehicle.construction","4","11.1253","0.3710","50.5150","51.7269","0","1048.95","461.76","1148.02","541.55","official_3d_box_projected_to_cam_front"
"train","scene-1077","05e993bd780241aabaa30dd2a0473286","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800384912460.jpg","9398e111f3c4498690f5ce87b316df4b","2","car","vehicle.car","3","20.7776","0.7826","63.0501","66.3900","0","1201.95","489.99","1267.86","525.87","official_3d_box_projected_to_cam_front"
"train","scene-1077","05e993bd780241aabaa30dd2a0473286","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800384912460.jpg","1f1d272e66c64711a52fea4298b71f28","2","car","vehicle.car","4","12.0282","1.3448","112.8798","113.5268","0","937.47","497.44","964.46","516.15","official_3d_box_projected_to_cam_front"
"train","scene-1077","05e993bd780241aabaa30dd2a0473286","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800384912460.jpg","8898a26160f54a94a3f3118215099123","2","car","vehicle.car","4","0.4986","0.6172","22.4265","22.4406","0","767.43","479.29","907.78","583.80","official_3d_box_projected_to_cam_front"
"train","scene-1077","05e993bd780241aabaa30dd2a0473286","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800384912460.jpg","b6c577a35f7f4d80bc897804ea6b82f7","8","obstacle","movable_object.barrier","4","-9.0509","0.6790","18.8213","20.8955","0","120.89","504.50","288.29","572.04","official_3d_box_projected_to_cam_front"
"train","scene-1077","05e993bd780241aabaa30dd2a0473286","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800384912460.jpg","f872050b2fb34290b38930f7129d8191","3","truck","vehicle.construction","4","11.1141","0.0274","42.6996","44.1223","0","1088.65","446.07","1212.98","540.44","official_3d_box_projected_to_cam_front"
"train","scene-1077","64134c75d5f547fdb4a6862b192f06cd","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800385412460.jpg","98c27d66568f4112a0f85522c4ca8cb3","2","car","vehicle.car","3","15.7962","0.5869","42.6911","45.5235","0","1232.55","481.40","1343.72","539.85","official_3d_box_projected_to_cam_front"
"train","scene-1077","64134c75d5f547fdb4a6862b192f06cd","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800385412460.jpg","8d8f93019e784c28a3e6a13b189b684c","8","obstacle","movable_object.barrier","4","-8.5048","0.5888","12.8406","15.4130","0","0.00","500.12","78.99","608.47","official_3d_box_projected_to_cam_front"
"train","scene-1077","64134c75d5f547fdb4a6862b192f06cd","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800385412460.jpg","809124eebaeb457f904770cb19286df9","2","car","vehicle.car","3","19.6260","0.7943","48.7031","52.5147","0","1281.27","489.26","1376.83","537.52","official_3d_box_projected_to_cam_front"
"train","scene-1077","64134c75d5f547fdb4a6862b192f06cd","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800385412460.jpg","43780feeab9d4000a8b46d08f1673eed","2","car","vehicle.car","4","13.2424","1.0340","114.5614","115.3289","0","949.23","493.75","975.61","512.52","official_3d_box_projected_to_cam_front"
"train","scene-1077","64134c75d5f547fdb4a6862b192f06cd","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800385412460.jpg","75eeec513fcb43eaa3e50b63d1331c5c","2","car","vehicle.car","4","0.7242","0.5212","22.5317","22.5493","0","781.15","473.30","919.45","578.78","official_3d_box_projected_to_cam_front"
"train","scene-1077","64134c75d5f547fdb4a6862b192f06cd","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800385412460.jpg","61e094fc20084d3381d7b9193a6d2a99","2","car","vehicle.car","2","14.4282","0.6099","25.8710","29.6286","0","1423.58","481.37","1600.00","569.43","official_3d_box_projected_to_cam_front"
"train","scene-1077","64134c75d5f547fdb4a6862b192f06cd","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800385412460.jpg","8a304beccf0a49d98a32ed8dcaf16366","3","truck","vehicle.construction","4","11.0766","-0.0364","35.5862","37.2702","0","1136.56","433.66","1299.90","550.04","official_3d_box_projected_to_cam_front"
"train","scene-1077","c69f16f8568a4479ab2f200c802309d9","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800385912460.jpg","d062121ab0f54805b4d74413a2f2ee56","2","car","vehicle.car","4","15.0753","0.9128","28.9705","32.6709","0","1384.89","491.25","1582.78","579.15","official_3d_box_projected_to_cam_front"
"train","scene-1077","c69f16f8568a4479ab2f200c802309d9","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800385912460.jpg","7827ceeee11a48bfb2cfb2824e8ba3f1","2","car","vehicle.car","4","13.9834","2.5096","116.2223","117.0874","0","955.65","509.76","981.16","528.34","official_3d_box_projected_to_cam_front"
"train","scene-1077","c69f16f8568a4479ab2f200c802309d9","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800385912460.jpg","a510027587244277b9b1b15b3924e7ec","2","car","vehicle.car","4","0.8350","0.7551","22.5786","22.6067","0","788.81","486.80","924.27","591.58","official_3d_box_projected_to_cam_front"
"train","scene-1077","c69f16f8568a4479ab2f200c802309d9","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800385912460.jpg","0fc11f67730f4f4999816e4df10e52b1","3","truck","vehicle.construction","4","10.8928","0.3034","28.4730","30.4870","0","1200.66","433.35","1427.71","581.87","official_3d_box_projected_to_cam_front"
"train","scene-1077","a401b5ee030547ab8678a563f13b4731","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800386362460.jpg","c11b6343e13f4e249cdcc89d0b458377","2","car","vehicle.car","4","26.3697","1.4825","99.3561","102.8066","0","1135.48","499.46","1170.10","521.87","official_3d_box_projected_to_cam_front"
"train","scene-1077","a401b5ee030547ab8678a563f13b4731","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800386362460.jpg","8a5150295d924077b0924126174c03fa","2","car","vehicle.car","2","18.9110","0.8419","56.2465","59.3464","0","1203.67","490.58","1283.52","531.93","official_3d_box_projected_to_cam_front"
"train","scene-1077","a401b5ee030547ab8678a563f13b4731","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800386362460.jpg","70b09f1aabd6473e8a36bba9d674f4ac","2","car","vehicle.car","4","13.8767","1.5120","117.8026","118.6268","0","952.82","498.74","977.63","517.16","official_3d_box_projected_to_cam_front"
"train","scene-1077","a401b5ee030547ab8678a563f13b4731","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800386362460.jpg","8fdc542733c948ecb7b5e15634104f19","2","car","vehicle.car","4","0.8663","0.6129","22.6630","22.6878","0","792.23","478.69","927.01","583.73","official_3d_box_projected_to_cam_front"
"train","scene-1077","a401b5ee030547ab8678a563f13b4731","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800386362460.jpg","4a64a660916045fc9ec24fdd075bb759","3","truck","vehicle.construction","4","10.5952","0.0794","22.0886","24.4984","0","1280.68","401.34","1600.00","599.71","official_3d_box_projected_to_cam_front"
"train","scene-1077","cc0342fe162348dc9445493aab4b463e","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800386862460.jpg","2f262d5c6a9d4d64bfc6d9c33087d04c","2","car","vehicle.car","4","23.9559","1.3260","83.9624","87.3231","0","1156.76","498.74","1199.63","525.00","official_3d_box_projected_to_cam_front"
"train","scene-1077","cc0342fe162348dc9445493aab4b463e","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800386862460.jpg","880825d03e0d4946ae776ad54dae9024","2","car","vehicle.car","3","18.6114","0.9144","46.7696","50.3450","0","1270.62","492.56","1374.62","542.25","official_3d_box_projected_to_cam_front"
"train","scene-1077","cc0342fe162348dc9445493aab4b463e","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800386862460.jpg","4fdbfffc5afa49fc954f3de6079f5040","2","car","vehicle.car","4","13.7942","2.1401","119.5198","120.3322","0","950.21","505.27","974.23","523.46","official_3d_box_projected_to_cam_front"
"train","scene-1077","cc0342fe162348dc9445493aab4b463e","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800386862460.jpg","2197e990b1a84199b99e237678248597","2","car","vehicle.car","4","0.8524","0.6547","22.7430","22.7684","0","792.98","481.39","926.83","585.25","official_3d_box_projected_to_cam_front"
"train","scene-1077","cc0342fe162348dc9445493aab4b463e","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800386862460.jpg","62dfcef199164fa080e27bf529576446","2","car","vehicle.car","4","22.7433","1.6636","96.6513","99.3051","0","1096.23","501.13","1133.29","526.13","official_3d_box_projected_to_cam_front"
"train","scene-1077","cc0342fe162348dc9445493aab4b463e","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800386862460.jpg","db50ca4d7eaa4f35ac3eba25e67ec5bf","3","truck","vehicle.construction","4","10.3499","0.2150","14.9779","18.2072","0","1442.50","359.90","1600.00","678.74","official_3d_box_projected_to_cam_front"
"train","scene-1077","6a9eb66eaac44de69c19d24b9d76e598","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800387362460.jpg","8e360ea150254e6fafadc10e0c832736","2","car","vehicle.car","4","21.0357","1.5040","68.7196","71.8829","0","1177.10","503.47","1232.63","536.07","official_3d_box_projected_to_cam_front"
"train","scene-1077","6a9eb66eaac44de69c19d24b9d76e598","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800387362460.jpg","9a16faa062ae476c8d2a4e8056d9992c","2","car","vehicle.car","3","18.1049","1.0941","37.3721","41.5410","0","1361.47","498.57","1506.37","562.21","official_3d_box_projected_to_cam_front"
"train","scene-1077","6a9eb66eaac44de69c19d24b9d76e598","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800387362460.jpg","1f3a771dba9e46a785551dbed2f2b941","2","car","vehicle.car","4","13.3513","2.5701","121.1997","121.9600","0","944.01","509.50","967.14","527.58","official_3d_box_projected_to_cam_front"
"train","scene-1077","6a9eb66eaac44de69c19d24b9d76e598","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800387362460.jpg","3a95446f49a14e4d8170ec64566761a7","2","car","vehicle.car","4","0.5599","0.7451","22.7711","22.7901","0","777.22","485.98","910.98","590.63","official_3d_box_projected_to_cam_front"
"train","scene-1077","6a9eb66eaac44de69c19d24b9d76e598","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800387362460.jpg","491b251432644bfeb158d5c247658567","2","car","vehicle.car","4","20.4090","1.7287","83.6480","86.1192","0","1103.57","503.55","1148.29","532.68","official_3d_box_projected_to_cam_front"
"train","scene-1077","ee9b3f38dadd40588f43ba590c4751b9","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800387862460.jpg","b0a5be73ce994e909a0d80d24ab0db17","2","car","vehicle.car","4","18.7955","0.8520","53.2735","56.4984","0","1225.72","491.49","1303.83","533.86","official_3d_box_projected_to_cam_front"
"train","scene-1077","ee9b3f38dadd40588f43ba590c4751b9","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800387862460.jpg","5d148650e08a49ee818766706e58dd84","2","car","vehicle.car","4","12.6609","1.7894","122.8834","123.5469","0","935.27","501.16","957.83","519.09","official_3d_box_projected_to_cam_front"
"train","scene-1077","ee9b3f38dadd40588f43ba590c4751b9","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800387862460.jpg","d5cf7bd76f014456adc12f70f911faf3","2","car","vehicle.car","4","0.6153","0.7283","22.7592","22.7791","0","782.31","484.11","916.17","590.79","official_3d_box_projected_to_cam_front"
"train","scene-1077","ee9b3f38dadd40588f43ba590c4751b9","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800387862460.jpg","41674b8954154a1c8e785f288cacb542","2","car","vehicle.car","4","18.8365","0.8535","70.5253","73.0025","0","1127.42","490.16","1183.62","524.73","official_3d_box_projected_to_cam_front"
"train","scene-1094","e6b0b282aa174a978272dc2d0a89d560","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800847912460.jpg","d6ec827a3efb4d0aa180a072be10c8bd","0","person","human.pedestrian.personal_mobility","4","-6.0343","0.3983","8.9754","10.8227","0","0.00","408.46","95.65","690.60","official_3d_box_projected_to_cam_front"
"train","scene-1094","e6b0b282aa174a978272dc2d0a89d560","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800847912460.jpg","8c923959ac9249eaa7c32860e816f730","2","car","vehicle.car","4","-10.4811","1.1344","22.6451","24.9788","0","102.55","492.95","362.54","623.25","official_3d_box_projected_to_cam_front"
"train","scene-1094","e6b0b282aa174a978272dc2d0a89d560","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800847912460.jpg","5e5a377296dc4ba1ad0b6677c2b5b9c8","0","person","human.pedestrian.adult","4","7.4938","1.4726","37.6436","38.4105","0","1055.19","508.59","1081.85","573.33","official_3d_box_projected_to_cam_front"
"train","scene-1094","e6b0b282aa174a978272dc2d0a89d560","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800847912460.jpg","64d522f129634049b4bba059ffd2ff5c","2","car","vehicle.car","4","-0.1744","0.8163","7.4132","7.4601","1","615.10","435.45","1076.30","893.06","official_3d_box_projected_to_cam_front"
"train","scene-1094","e6b0b282aa174a978272dc2d0a89d560","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800847912460.jpg","3c360b62313e4b02ac91c57829feaec3","0","person","human.pedestrian.adult","3","19.1501","2.4597","31.9164","37.3019","0","1559.03","555.87","1593.57","623.15","official_3d_box_projected_to_cam_front"
"train","scene-1094","e6b0b282aa174a978272dc2d0a89d560","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800847912460.jpg","6c15c8468a3a473ab5ceb100df015dca","0","person","human.pedestrian.adult","4","6.4528","2.2901","24.6638","25.5966","0","1124.54","563.68","1170.85","655.61","official_3d_box_projected_to_cam_front"
"train","scene-1094","e6b0b282aa174a978272dc2d0a89d560","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800847912460.jpg","f168274263014fffba041694a9a259e9","2","car","vehicle.car","4","-9.8110","1.0820","29.0641","30.6944","0","228.69","466.64","545.09","613.80","official_3d_box_projected_to_cam_front"
"train","scene-1094","e6b0b282aa174a978272dc2d0a89d560","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800847912460.jpg","a4241885070c4dd6a0225b727b19aed8","0","person","human.pedestrian.adult","4","-3.4181","1.1268","13.5915","14.0599","0","433.62","515.44","560.99","682.48","official_3d_box_projected_to_cam_front"
"train","scene-1094","e6b0b282aa174a978272dc2d0a89d560","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800847912460.jpg","57a76fed3ae34a65999011d680f3fffb","7","bike","vehicle.bicycle","3","5.2833","2.5894","30.0874","30.6573","0","998.52","576.22","1078.45","625.69","official_3d_box_projected_to_cam_front"
"train","scene-1094","f77ef1c17cbf432587d705c88ce76b3b","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800848412460.jpg","ba3b77a77e85482497c150f624215fef","0","person","human.pedestrian.personal_mobility","4","-5.2381","0.4648","8.7695","10.2253","0","0.00","416.35","189.86","705.83","official_3d_box_projected_to_cam_front"
"train","scene-1094","f77ef1c17cbf432587d705c88ce76b3b","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800848412460.jpg","80d338ddb8714a2f9835da83d1ba77ce","2","car","vehicle.car","4","-10.4788","1.1536","22.5646","24.9057","0","100.14","493.99","361.05","624.98","official_3d_box_projected_to_cam_front"
"train","scene-1094","f77ef1c17cbf432587d705c88ce76b3b","data/fcw/images/nuscenes_mini/train/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800848412460.jpg","3bccfee6ada842d38c574ea1fa4e7d59","0","person","human.pedestrian.adult","4","7.4732","1.4383","37.0562","37.8296","0","1058.23","507.69","1085.41","573.46","official_3d_box_projected_to_cam_front"
